P_MASS,P_RADIUS,P_DENSITY,P_GRAVITY,P_ESCAPE,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_PERIASTRON,P_APASTRON,P_IMPACT_PARAMETER,P_HILL_SPHERE,S_MASS,S_RADIUS,S_LUMINOSITY,S_TEMPERATURE,S_AGE,S_METALLICITY,S_LOG_G,S_MAG,S_SNOW_LINE,S_TIDAL_LOCK,P_DISTANCE,P_TYPE,S_TYPE,P_DETECTION,P_HABITABLE
17.162711999999996,4.116120387459055,0.24610572103557365,1.0130007758248354,2.041967959073904,7.8543,0.079,0.25,86.42728600255327,-64.0,0.05925,0.09875,0.5948258145475824,0.0015040851,1.05,1.3379999999999996,1.5103949,5783.0,7.3,0.10000000000000002,4.28,8.055,3.3182494,0.50641716,0.08146875,Neptunian,G5 V,Radial Velocity,0
24.154928,4.1313287311955476,0.34255987176547714,1.4152274403793783,2.4180094676439254,30.93,0.196,0.15,86.50260291594782,4.0,0.1666,0.2254,0.5724597227662329,0.004739498,1.05,1.3379999999999996,1.5103949,5783.0,7.3,0.10000000000000002,4.28,8.055,3.3182494,0.50641716,0.198205,Neptunian,G5 V,Radial Velocity,0
85.81356100000002,4.849384081651364,0.7524821055698598,3.649074744477979,4.206633449520831,5.239891,0.0615,0.0,86.69789934985823,109.8,0.0615,0.0615,0.42945826546712595,0.0026050705,1.13,1.22,1.5342417,5824.0,3.3,0.2399999999999999,4.441999999999998,8.08,3.3443417999999996,0.4546424399999999,0.0615,Jovian,G3 V,Radial Velocity,0
3524.7126000000007,1259.2569648311942,1.7651459732076152e-06,0.002222772360705426,1.673033644746149,835.477,2.14,0.462,72.72439896899607,290.6,1.15132,3.12868,1.1503746531582433,0.13537421,2.17,20.9,152.78062,4445.0,0.9499999999999998,0.18999999999999997,2.1000000000000005,4.66,33.373205,0.45919662000000006,2.3683851,Jovian,K2 III,Radial Velocity,0
2269.291900000001,9.81248679011188,2.401889964973612,23.56851355260585,15.207423447037888,1143.0,1.97,0.2,84.88545409855418,138.38147824459685,1.576,2.364,0.7813761045951395,0.21955591,0.8399999999999999,0.9,0.66990081,5512.0,3.7,-0.43,4.45,7.590000000000001,2.2098817,0.43528886,2.0094,Jovian,G5 V,Radial Velocity,0
1398.4432,89.88484644791967,0.0019256856272287298,0.17308995691042028,3.9443838807309515,1056.4,2.5,0.26,84.86438811831322,78.72,1.85,3.15,0.8589841675965149,0.16592225,1.94,8.03,32.871715,4884.0,1.41,0.07000000000000003,3.0999999999999996,6.427,15.480142000000003,0.47245661000000005,2.5845,Jovian,K0 III,Radial Velocity,0
1433.4042999999995,11.446984854733845,0.9556423295948453,10.939223273414763,11.190224445172259,825.9,1.82,0.03,85.01303984419374,-87.3,1.7654,1.8746,0.9765074052387064,0.18841865,1.18,1.45,3.4821332,6557.0,1.8999999999999997,0.07000000000000003,4.19,6.11,5.0383283,0.42070510000000005,1.820819,Jovian,F5 V,Radial Velocity,0
899.4532499999997,16.261968953401034,0.2091506470931527,3.401201329612585,7.437084806994349,324.0,0.92,0.46,84.9670127591455,-140.8,0.4968,1.3432,0.7586537650256346,0.04287956,1.4,1.5,3.7711767000000003,6576.6,0.15,0.07000000000000003,4.210000000000001,6.008,5.2432699,0.2917087,1.017336,Jovian,F6 V,Radial Velocity,0
114.41808,4.121298991568862,1.634527709230741,6.736377399744016,5.269025088609114,663.2,1.24,0.14,84.26356365881104,74.0,1.0664,1.4136,0.8012367515064991,0.06209561,0.58,0.53,0.099760507,4462.0,4.3,-0.24,3.7900000000000005,9.057,0.8527919599999999,0.38043364,1.252152,Jovian,K9 V,Radial Velocity,0
295.5800400000001,6.251945136405123,1.2095661621666551,7.562141284718028,6.875906662092008,1818.0,2.44,0.2,83.69816685287307,280.0,1.952,2.928,0.7658979699961295,0.1559603,0.58,0.53,0.099760507,4462.0,4.3,-0.24,3.7900000000000005,9.057,0.8527919599999999,0.38043364,2.4888,Jovian,K9 V,Radial Velocity,0
2002.3164,1212.6015971377633,1.1229962259272078e-06,0.0013617470171390126,1.2850122987272736,610.2,1.6,0.28,70.17312500363069,92.06,1.152,2.048,1.239106305124979,0.12716078,1.4899999999999998,25.11,172.62462,4181.0,3.24,0.13,1.86,4.82,35.474407,0.49702446000000006,1.66272,Jovian,K5 III,Radial Velocity,0
362.3239200000001,6.539789330069195,1.2954054838546605,8.471678961425832,7.443318861885761,937.70001,1.73,0.23,85.36324888718403,132.93097177605438,1.3321,2.1279,0.7735782896927805,0.11262564,0.6,0.76,0.28304859,4836.0,1.846,-0.04999999999999992,4.45,8.73,1.4364624,0.38910625,1.7757585,Jovian,K3 V,Radial Velocity,0
113.46459999999995,22.012038891366277,0.010638479769686803,0.23417463043535924,2.2703878682979375,4000.0,5.34,0.458,86.63688730004537,196.0,2.89428,7.78572,0.21661250283068512,0.12942295,1.27,2.14,4.1547088,5641.0,5.674,0.19560000000000005,3.8699999999999997,4.8500000000000005,5.5034379,0.49959609,5.9000699,Jovian,G4 IV,Radial Velocity,0
262.20809999999994,7.322707783773034,0.6677762859160689,4.889930606696645,5.983939581560589,1121.79,2.067,0.079,85.04347567666989,77.059,1.903707,2.230293,0.9552468580066398,0.12442034,0.9400000000000001,1.47,2.2582091,5844.0,10.116,-0.33,4.05,6.687,4.0573815,0.51534998,2.0734501,Jovian,G0 V,Radial Velocity,0
3397.5813999999987,12.66936956850842,1.6707245568038211,21.167026857330047,16.375985036694974,83.9151,0.36,0.34,84.68894026079822,134.13741136283832,0.2376,0.4824,0.6000999481353855,0.038487965,0.8,1.2,1.5307617,5869.0,3.4000000000000004,-0.72,4.179999999999999,7.301,3.3405468000000003,0.42826685000000003,0.380808,Jovian,F8,Radial Velocity,0
349.6107999999999,6.845833093247713,1.089697415100832,7.459886625923766,7.146267468799706,493.7,1.16,0.144,85.51621665548117,86.0,0.99296,1.32704,0.7929762478308255,0.07386504,0.8500000000000001,0.8260000000000001,0.4437939020000001,5135.0,3.1644,0.2100000000000001,4.443999999999999,7.55,1.77237522,0.43700939,1.1720269,Jovian,K0,Radial Velocity,0
194.1929100000001,4.877650799038166,1.6734057407807177,8.162288848634121,6.309738086840098,4319.0,4.915541700297932,0.0,83.13813055592512,6.5,4.9155417,4.9155417,1.3218120262633022,0.30058092,0.8500000000000001,0.8260000000000001,0.4437939020000001,5135.0,3.1644,0.2100000000000001,4.443999999999999,7.55,1.77237522,0.43700939,4.9155417,Jovian,K0,Radial Velocity,0
1535.1092999999996,21.797407765766543,0.14822612553514325,3.2309452998292185,8.392033851770638,1622.1,2.9,0.3743,85.87463552533995,220.16,1.81453,3.98547,0.669092502314447,0.19488956,1.24,1.34,2.127,6030.0,2.3,0.3400000000000001,4.320000000000001,7.51,3.9377444,0.44155693000000007,3.1031457,Jovian,G0 V,Radial Velocity,0
129.67382999999995,7.972176855144369,0.2559302167993087,2.0403209508995293,4.033088080097852,223.41,0.774,0.193,86.06929972896472,259.0,0.624618,0.923382,0.7104929881087845,0.02943585,1.24,1.34,2.127,6030.0,2.3,0.3400000000000001,4.320000000000001,7.51,3.9377444,0.44155693000000007,0.78841536,Jovian,G0 V,Radial Velocity,0
444.9592000000002,22.1892070450922,0.04072816496472372,0.9037256849689248,4.478052739276665,670.0,1.65,0.0,85.06540727210587,149.55078710281597,1.65,1.65,0.8279111099199774,0.13407563,0.8299999999999998,4.89,11.554045,4819.0,2.5720000000000005,0.08999999999999997,2.98,8.04,9.1776355,0.43355463,1.65,Jovian,K0,Radial Velocity,0
403.64155999999997,20.071947475669734,0.04991457072379659,1.0018826418386475,4.484388003258702,907.0,1.7229545501932648,0.038,85.15356765431461,17.3,1.6574823,1.7884268,0.7301724447102798,0.13037871,0.8299999999999998,4.89,11.554045,4819.0,2.5720000000000005,0.08999999999999997,2.98,8.04,9.1776355,0.43355463,1.7241985,Jovian,K0,Radial Velocity,0
612.1367299999998,10.069613693014007,0.5995287440838509,6.037022850782236,7.796825505503843,2621.75,3.787,0.157,84.70540985768659,90.217,3.192441,4.381559,1.0102202180896418,0.26676436,1.05,1.07,1.1073398,5732.0,4.192,0.18999999999999997,4.370000000000001,7.24,2.8412159,0.46169817,3.8336729,Jovian,G8 IV/V,Radial Velocity,0
1789.3716999999995,439.48024316665084,2.1080577104702972e-05,0.009264497152068195,2.0178115524517337,433.70001,1.09,0.19,74.09783962016017,181.88481838808252,0.8829,1.2971,0.8877853314403916,0.1196243,0.72,20.58,131.18809,4312.0,3.8000000000000003,-0.74,1.6700000000000004,6.87,30.92509,0.41348709,1.1096745,Jovian,G5,Radial Velocity,0
55.302073,4.823975266522595,0.4926360551270139,2.376464145329977,3.3858535495277358,25.8,0.18,0.15,86.13152729269497,289.0,0.153,0.207,0.5760148775831588,0.0056830636,1.08,1.086,1.3256213,5990.0,4.5304,0.04400000000000007,4.41,7.169,3.1086621,0.47332457000000006,0.182025,Jovian,G2 V,Radial Velocity,0
886.7401300000001,19.451971978483883,0.12047736416839991,2.3435223118453132,6.751750168731571,6.1335,0.07,0.31,86.19365897981746,135.65398893407672,0.0483,0.0917,0.5200607020017403,0.003787842,1.84,2.06,4.4957167,5864.0,4.9277999999999995,0.23,4.079999999999999,8.05,5.7248385,0.56531486,0.0733635,Jovian,K0,Radial Velocity,0
24.501361000000003,2.63435,1.3402005276810494,3.5305572600965722,3.0497087595597394,16.9841,0.13,0.04,88.4,104.0,0.1248,0.1352,0.68,0.0036257388,1.0,1.09,1.1435196,5725.0,6.8,0.07000000000000003,4.33,9.917,2.8872579,0.49239049,0.130104,Neptunian,G3 V,Transit,0
197.68902000000006,7.7477983739041365,0.42505743554872255,3.2932593079602546,5.051287866580079,1945.0,3.16,0.041,84.64362755605559,145.81507497858556,3.03044,3.28956,1.2292139741242876,0.1700379,1.12,1.608,2.0969924,5349.0,3.8000000000000003,0.12199999999999996,4.03,6.42,3.9098689,0.47909739,3.162656,Jovian,G8 IV,Radial Velocity,0
25.044847,5.637638026063489,0.13977413697485824,0.7879959896696674,2.107708745473921,37.91,0.229,0.3,85.97695649368528,102.0,0.1603,0.2977,0.6836641716283038,0.0045173683,1.12,1.608,2.0969924,5349.0,3.8000000000000003,0.12199999999999996,4.03,6.42,3.9098689,0.47909739,0.239305,Neptunian,G8 IV,Radial Velocity,0
2078.595100000001,179.0974613570054,0.0003618275315792889,0.06480239235492234,3.4067497648972114,711.0,1.93,0.4,82.91436263546223,351.5,1.158,2.702,0.7887288920046771,0.11914412,1.91,10.09,55.65401899999999,4970.0,1.2,-0.21,2.9,4.69,20.142438,0.45754397,2.0844,Jovian,G8 III/IV,Radial Velocity,0
1430.2259999999994,344.4440161817313,3.4998443928322914e-05,0.01205500458678267,2.037712981496809,2082.0,4.3,0.66,86.59283108534348,117.0,1.462,7.138,0.14500091764751577,0.12323522,2.39,9.12,42.679971,4892.0,1.5419999999999998,0.08999999999999997,2.71,5.899,17.639076,0.61680862,5.23654,Jovian,G7 III,Radial Velocity,0
479.9202799999998,7.780054494681186,1.0191102869005282,7.928733568176287,7.854042222589557,63.33,0.33,0.03,86.42804142796842,132.2741853547687,0.3201,0.3399,0.5561928226302992,0.021344644,1.62,1.07,1.3535084,6027.0,6.437999999999999,0.14999999999999994,4.59,7.517,3.1411904,0.54182137,0.3301485,Jovian,G2 V,Radial Velocity,0
947.1274500000001,7.431133228986407,2.3080397323417,17.1513507488253,11.289551473446435,58.83,0.297,0.07,85.99725702836467,-35.0,0.27621,0.31779,0.5258551753279592,0.027042923,1.01,0.9420000000000001,0.68060737,5920.0,4.247999999999999,0.04999999999999992,4.650000000000001,8.17,2.2274712,0.46286917,0.29772765,Jovian,F8,Radial Velocity,0
6.3565601,1.7211072699331151,1.2468044404545118,2.14588418665115,1.9217952216820096,9.6737,0.08,0.0,85.95001091658648,119.04807681002892,0.08,0.08,0.5163913766926589,0.002239494,0.29,0.74,0.23758216000000001,4691.0,1.0499999999999998,0.08000000000000008,4.17,9.03,1.3160448,0.3053635,0.08,Superterran,K4 V,Radial Velocity,0
985.2668099999996,14.995856201077336,0.29217298099730304,4.381384008875658,8.10571431514824,557.04,1.372,0.4553,85.71845378074897,42.0,0.7473284,1.9966716,0.6819878647753921,0.071841213,1.11,1.05,1.1497835,5841.0,1.77,0.21999999999999997,4.434000000000001,8.31,2.8951549,0.40737530999999993,1.5142065,Jovian,G3 V,Radial Velocity,0
17.48054,3.048098645720509,0.6172595111605774,1.8814678800266595,2.3947650609351845,4.15514,0.0524,0.049,86.57806508898967,123.0,0.0498324,0.0549676,0.49865287222346844,0.0012494176,1.11,1.05,1.1497835,5841.0,1.77,0.21999999999999997,4.434000000000001,8.31,2.8951549,0.40737530999999993,0.052462906,Neptunian,G3 V,Radial Velocity,0
2313.7879,13.436909885279237,0.9537297542422049,12.81518076266202,13.12236369986191,2835.0,4.06,0.1172,84.2109169100888,313.2,3.584168,4.535832,1.0791144177597136,0.45797358,1.11,1.05,1.1497835,5841.0,1.77,0.21999999999999997,4.434000000000001,8.31,2.8951549,0.40737530999999993,4.0878838,Jovian,G3 V,Radial Velocity,0
622.9428900000001,78.9592464809354,0.0012654332683093214,0.09991765733761136,2.808811658605486,133.60001,0.54,0.04,81.8203031047487,164.66473099875367,0.5184,0.5616,0.5350893176730844,0.050610584,0.67,11.02,59.461758999999994,4835.0,4.382000000000001,-0.57,2.1800000000000006,6.98,20.820092,0.40368511,0.540432,Jovian,G5,Radial Velocity,0
75.32523700000002,4.40764577560522,0.8796713596725539,3.8772797523816322,4.133966100662239,960.41,1.837,0.035,85.46228387379638,247.506,1.772705,1.901295,0.9652056794885215,0.077562953,0.9,0.98,0.86944294,5638.0,9.67,-0.10000000000000002,4.38,7.847,2.517586,0.50413102,1.8381252,Jovian,G5 V,Radial Velocity,0
772.3220499999998,14.79565176865054,0.23844934329185122,3.5280134478096383,7.2249054256029925,262.70862,0.84,0.38,85.78437719765743,135.69944423000334,0.5208,1.1592,0.6984858361000041,0.044977493,1.2,1.2,1.3101075,5645.0,3.8000000000000003,0.36000000000000004,4.359999999999999,7.425,3.0904181,0.49024316,0.900648,Jovian,K0,Radial Velocity,0
575.9043399999998,9.253505305797367,0.726827777242459,6.725704693114,7.889001461715966,1708.0,2.8145,0.031,84.96029555059253,141.23462842966657,2.7272505,2.9017495,1.1335113372664614,0.21358296,1.2,1.2,1.3101075,5645.0,3.8000000000000003,0.36000000000000004,4.359999999999999,7.425,3.0904181,0.49024316,2.8158524,Jovian,K0,Radial Velocity,0
130.30947999999998,12.317764410666577,0.06972368484092446,0.858839923714072,3.252535602692889,1244.0,2.37,0.41,86.67013972174485,139.07186866749163,1.3983,3.3417,0.6621257098044193,0.06565292,1.26,1.3199999999999998,1.5004911,5568.0,3.8000000000000003,0.5400000000000001,4.3,8.788,3.3073525,0.49828136,2.5691985,Jovian,G8 IV,Radial Velocity,0
562.2377400000001,3.743712529801873,10.715501839528816,40.115758499759046,12.25487118406611,453.019,1.084,0.303,30.0,57.864,0.755548,1.412452,4.588887794871078,0.066373477,0.8299999999999998,0.76,16.781857276980002,13418.999999999998,0.9600000000000001,0.009999999999999879,4.61,7.51,5.755860296000001,0.33390998,1.1337605,Jovian,K0 V,Radial Velocity,0
1204.2503,6.803946541724999,3.823262217374142,26.01327174201064,13.303868246040546,921.538,1.74,0.159,55.95,15.445,1.46334,2.01666,2.814007419425966,0.16570795,0.8299999999999998,0.76,16.781857276980002,13418.999999999998,0.9600000000000001,0.009999999999999879,4.61,7.51,5.755860296000001,0.33390998,1.7619945,Jovian,K0 V,Radial Velocity,0
282.86692,11.258215065125066,0.1982318981501622,2.2317373421424938,5.012522216081521,298.2,0.87,0.57,85.70727088533081,84.22,0.3741,1.3659,0.7218337206517553,0.028357146,0.65,0.85,0.3656158199999999,4875.0,10.0,0.17000000000000004,4.52,8.29,1.6325867,0.45484416,1.0113315,Jovian,K3 V,Radial Velocity,0
508.52480000000025,24.139626813699262,0.03615101390143085,0.8726719845173949,4.589768625652088,1840.0,2.9,0.7,87.15648851896663,163.0,0.87,4.93,0.1581965613337406,0.069694222,0.99,0.9620000000000001,0.7596046660000001,5475.400000000001,5.428,0.24999999999999994,4.435999999999999,8.8,2.3380587400000006,0.45979352999999995,3.6105,Jovian,G6 V,Radial Velocity,0
365.50220000000013,6.235166686424272,1.5078071247273228,9.40142875365297,7.656335635901045,10.70871,0.0925,0.029,86.06218056759425,193.0,0.0898175,0.0951825,0.45886028037512716,0.0066046057,0.92,0.85,0.54514797,5387.0,4.438,0.20600000000000007,4.52,8.031,1.9935217,0.4486907,0.092538896,Jovian,K0 V,Radial Velocity,0
572.0904100000002,27.518165209218683,0.02745403902548588,0.7554847815636576,4.559556451248215,896.0,2.01,0.181,85.54899466927047,58.0,1.64619,2.37381,0.801287949257965,0.12398956,1.34,4.44,9.7406564,4846.0,3.544,0.12599999999999997,3.180000000000001,7.799999999999999,8.4267068,0.50861137,2.0429248,Jovian,K0,Radial Velocity,0
6076.8714,46.52885585875394,0.06032716624535851,2.8069540225973726,11.428226420559872,1951.0,3.17,0.64,86.9044226154216,148.601910071461,1.1412,5.1988,0.16548476527911848,0.19657337,1.19,1.08,1.2594679,5892.0,4.056,0.30000000000000004,4.45,8.128,3.0301025,0.48887756999999993,3.819216,Jovian,G3 V,Radial Velocity,0
1052.0107000000005,46.07146064964522,0.010757818504655127,0.49562841191324386,4.778527479915456,2613.0,4.1,0.563,87.21661125606596,265.0,1.7917,6.4083,0.10897122174528917,0.16492227,1.35,2.39,5.2932577,5671.0,3.442,0.09000000000000014,3.7200000000000006,8.34,6.2119119,0.50987343,4.7497864,Jovian,G3 V,Radial Velocity,0
3480.2166000000007,2405.9071499343977,2.4990197349199267e-07,0.0006012409448071015,1.2027177091673333,471.60001,1.25,0.27,41.7380026479746,188.21806689472032,0.9125,1.5875,2.699876460549417,0.10571522,2.24,38.41,401.60876,4175.0,2.8440000000000003,-0.37,1.6200000000000008,7.556,54.108483,0.60362489,1.2955625,Jovian,K2,Radial Velocity,0
1709.9147000000003,18.118402845835224,0.2874846833463547,5.208763304876631,9.714652432607089,974.0,1.98,0.34,85.6621784449032,140.39002308361154,1.3068,2.6532,0.6789200070619259,0.15477711,1.03,1.34,1.7993308,5783.0,3.8840000000000003,0.14000000000000007,4.2,8.467,3.6217567,0.4659044600000001,2.094444,Jovian,G0,Radial Velocity,0
473.56372,8.948872777402727,0.6608051539914379,5.913461253721395,7.274531767313494,1544.0,2.62,0.22,85.48954933198321,158.0,2.0436,3.1964,0.8191443785853059,0.15529805,1.08,1.09,1.447954,6073.0,2.31,-0.05999999999999998,4.420000000000001,8.928,3.248936,0.42198928,2.683404,Jovian,F8,Radial Velocity,0
451.3157599999998,9.474920393222256,0.5305835608620093,5.027237001119934,6.901642585897415,649.0,1.44,0.33,85.76329657896407,16.0,0.9648,1.9152,0.6985901231868326,0.075302282,0.9500000000000001,1.4180000000000001,1.0725671,5799.0,9.7,-0.306,4.389999999999999,8.4,2.7962501,0.51356411,1.518408,Jovian,G2 V,Radial Velocity,0
133.48775999999995,11.979879434879113,0.07763974554421282,0.9301147909743623,3.338062770001584,3568.0,4.49,0.49,86.77596234964543,100.0,2.2899,6.6901,0.07414936806549033,0.1190806,0.9500000000000001,1.4180000000000001,1.0725671,5799.0,9.7,-0.306,4.389999999999999,8.4,2.7962501,0.51356411,5.0290245,Jovian,G2 V,Radial Velocity,0
794.5700100000004,31.388098313198526,0.02569432165050083,0.8064958940568655,5.031339027718946,5769.0,6.15,0.61,87.78954645259591,103.0,2.3985,9.9015,-0.9246809695786293,0.22765368,0.93,1.3599999999999999,1.006886,5805.0,9.7,-0.281,4.41,8.42,2.7092802,0.50993456,7.2942075,Jovian,G2 V,Radial Velocity,0
10.10693,3.992988923419179,0.1587540967795442,0.6339033499881362,1.5909648189136487,3.2696,0.0444,0.45,85.98258361949797,-98.23,0.02442,0.06438,0.7617225411441924,0.00051317061,1.09,1.17,1.2573261,5966.0,3.8000000000000003,0.14000000000000007,4.43,6.29,3.027525,0.47478096000000003,0.0488955,Neptunian,G3 IV,Radial Velocity,0
29.303742,3.875277285298999,0.5035176906711674,1.9512706694041828,2.7498572513154573,1291.5646,2.3928,0.11,85.70018687432155,-132.73,2.129592,2.656008,1.0868947732143681,0.063813681,1.09,1.17,1.2573261,5966.0,3.8000000000000003,0.14000000000000007,4.43,6.29,3.027525,0.47478096000000003,2.4072764,Neptunian,G3 IV,Radial Velocity,0
511.70307999999983,10.876704845165987,0.3976729038461451,4.3253708000545945,6.858992749529138,258.17999,0.81,0.23,85.64530418972012,135.92306679195622,0.6237,0.9963,0.7213070826507151,0.048339565,1.1,1.22,1.4435934,5736.0,3.8000000000000003,0.28000000000000014,4.31,6.45,3.2440401,0.47622846999999996,0.8314245,Jovian,G5 V,Radial Velocity,0
260.61896,9.164077128582834,0.33864120451062335,3.103334117051546,5.3328410068576835,5000.0,5.8,0.12,83.60159641637972,195.0,5.104,6.496,1.0760413610852648,0.31591262,1.1,1.22,1.4435934,5736.0,3.8000000000000003,0.28000000000000014,4.31,6.45,3.2440401,0.47622846999999996,5.84176,Jovian,G5 V,Radial Velocity,0
4.7992028,1.7536826123060896,0.8898485853426336,1.5605119917005479,1.6542801292829445,11.5824,0.0934,0.14,86.11412736652326,-185.64,0.080324,0.106476,0.6646789959420065,0.0014538688,0.81,1.064,0.8322742200000001,5664.0,4.279999999999999,-0.34,4.389999999999999,5.65,2.4631848,0.43004391,0.09431532,Terran,G4 V,Radial Velocity,0
10.806152,1.9912841017994571,1.3685837935235767,2.7252391500238895,2.329533299406565,27.5821,0.1666,0.04,86.0920516316747,-110.22,0.159936,0.173264,0.6247862000463771,0.0037942573,0.81,1.064,0.8322742200000001,5664.0,4.279999999999999,-0.34,4.389999999999999,5.65,2.4631848,0.43004391,0.16673328,Neptunian,G4 V,Radial Velocity,0
8.5813561,2.130465636687518,0.8874263569264942,1.8906313585226882,2.0069691430055485,107.5983,0.4128,0.09,85.91331252195934,170.89,0.375648,0.449952,0.7197593639642719,0.0082525831,0.81,1.064,0.8322742200000001,5664.0,4.279999999999999,-0.34,4.389999999999999,5.65,2.4631848,0.43004391,0.41447184,Superterran,G4 V,Radial Velocity,0
680.1519299999999,23.644927023510174,0.051450784470877725,1.2165500441162542,5.363323318016257,464.29999,1.29,0.25,85.92257094670637,146.13024746956353,0.9675,1.6125,0.6753014561766628,0.074682283,1.4799999999999998,3.78,7.9309692,4989.0,2.824,-0.10999999999999999,3.4499999999999997,7.879,7.6037338,0.52574082,1.3303125,Jovian,G5,Radial Velocity,0
8508.255600000002,43.05333877102432,0.10661541919141056,4.590149760662567,14.05778334786611,14763.405,12.4,0.34,83.07237253115997,187.5,8.184,16.616,-1.605229941301202,1.5997891,1.14,1.07,1.2162326,5868.0,0.76,0.23,4.440000000000001,7.889999999999999,2.9776393,0.35699493,13.11672,Jovian,G3/G5 V,Radial Velocity,0
63.565601000000015,5.573211759841495,0.3672024101276818,2.046496790365736,3.377211864622087,330.0,0.89,0.36,85.8865068540596,127.3062256906943,0.5696,1.2104,0.7193429426368319,0.025857881,0.68,0.88,0.49992903,5181.0,1.5260000000000002,0.18999999999999997,4.389999999999999,8.696,1.9090529000000003,0.40568357999999993,0.947672,Jovian,K2 IV,Radial Velocity,0
274.92122,8.186723771672233,0.5010462904975959,4.101927577124859,5.794941587740636,19.382,0.154,0.02,86.24473730023206,185.0,0.15092,0.15708,0.43768532294633733,0.0090171962,1.29,1.67,3.8249948000000003,6255.0,2.9,0.010000000000000054,4.11,7.507999999999999,5.2805504,0.46503725,0.1540308,Jovian,F8 V,Radial Velocity,0
1630.4577000000004,15.149267939235886,0.4689586982223103,7.104380971805042,10.374303392723947,931.0,2.03,0.12,85.32951515714598,185.0,1.7864,2.2736,0.900726552616562,0.19319855,1.29,1.67,3.8249948000000003,6255.0,2.9,0.010000000000000054,4.11,7.507999999999999,5.2805504,0.46503725,2.044616,Jovian,F8 V,Radial Velocity,0
699.2216100000003,9.325220260089079,0.8622586232950459,8.040751583387479,8.659202017030683,4218.0,5.15,0.02,83.29876301424251,151.55092213824275,5.047,5.253,1.3652643955319261,0.41055909,1.3,1.25,1.6587198000000003,5867.0,7.233999999999998,0.04999999999999992,4.359999999999999,7.597000000000001,3.4773649999999994,0.50349935,5.15103,Jovian,G0,Radial Velocity,0
3102.001299999999,154.356264851601,0.0008434691306601154,0.13019474452632243,4.482897998883262,1125.7,2.36,0.1,82.47908243316145,235.4,2.124,2.596,0.9499757538758216,0.28035553,1.35,11.47,57.51841600000001,4700.0,3.07,-0.13,2.9,5.964,20.477042,0.4766422,2.3718,Jovian,K0,Radial Velocity,0
131.89861999999994,11.501459999999998,0.0866924609733661,0.9970898721867311,3.3864419796241596,11.53533,0.1097,0.251,88.99,2.1,0.0821653,0.1372347,0.17,0.0038138396,1.32,2.34,4.5581787,5521.0,4.51,0.29,3.82,7.781000000000001,5.7644708,0.50440445,0.1131556,Jovian,G5 III/IV,Transit,0
2479.0584,403.12982548668043,3.7840073046058856e-05,0.015254462043460948,2.4798243126224895,1455.0,3.4,0.533,82.24243889724941,109.9,1.5878,5.2122,0.6647926102349953,0.16054847,2.4,12.4,74.048656,4815.0,0.69,-0.10000000000000002,2.6099999999999994,6.53,23.233913,0.45023242,3.8829513,Jovian,G9 III,Radial Velocity,0
143.34042999999994,6.027149759770233,0.6546855489304386,3.945887848961136,4.876726053506224,94.44,0.415,0.04,86.16669744960971,-90.0,0.3984,0.4316,0.6191029280908937,0.020390733,1.07,1.088,1.3533943,5600.0,5.6,0.35,4.28,7.2,3.1410579,0.47185916,0.415332,Jovian,K0,Radial Velocity,0
422.71124,8.012461041369969,0.8217619028140809,6.584335231579877,7.263382788092163,201.99,0.689,0.048,85.89524227306867,-140.0,0.655928,0.722072,0.6916120425248629,0.048142435,1.07,1.088,1.3533943,5600.0,5.6,0.35,4.28,7.2,3.1410579,0.47185916,0.68979373,Jovian,K0,Radial Velocity,0
375.0370400000001,8.197008014476278,0.6809388033560305,5.581660828477269,6.764090370856711,1069.8,2.09,0.074,85.36877111509361,-140.0,1.93534,2.24466,1.0098647017962934,0.13649161,1.07,1.088,1.3533943,5600.0,5.6,0.35,4.28,7.2,3.1410579,0.47185916,2.0957224,Jovian,K0,Radial Velocity,0
209.76648000000006,10.814674386491129,0.1658424658492882,1.7935322676128265,4.40414208171101,5000.0,5.0,0.26,84.73119995097225,-10.0,3.7,6.3,0.3298980448954003,0.21499962,1.07,1.088,1.3533943,5600.0,5.6,0.35,4.28,7.2,3.1410579,0.47185916,5.169,Jovian,K0,Radial Velocity,0
3079.753300000001,19.60406829799276,0.4087683939033238,8.013523512141568,12.533860627898896,653.21997,1.5,0.41,85.51562742644835,140.11278116508515,0.885,2.115,0.6799765678080014,0.1251483,1.09,1.03,1.1285362,5870.0,4.4274000000000004,0.11000000000000007,4.45,7.25,2.8682799,0.47478096000000003,1.626075,Jovian,G2/3 V,Radial Velocity,0
397.28499999999985,10.197054105815976,0.37469508553596537,3.820786060393584,6.241855668355432,349.7,1.02,0.17,86.30073291723885,327.0,0.8466,1.1934,0.7491349507833354,0.058102634,1.23,1.47,2.9447816,6245.0,4.494000000000001,0.08999999999999997,4.62,5.7,4.6332989,0.49429494,1.034739,Jovian,G1 IV,Radial Velocity,0
1684.4884000000004,18.819668516542468,0.2527156373504921,4.75602452388302,9.46080361259154,6005.0,6.8,0.21,84.41371484852674,250.0,5.372,8.228,0.6906580879264048,0.59672677,1.23,1.47,2.9447816,6245.0,4.494000000000001,0.08999999999999997,4.62,5.7,4.6332989,0.49429494,6.94994,Jovian,G1 IV,Radial Velocity,0
